date,cases.fitted,cum.incidence,infections,infections.lo,infections.hi,pop,pct_inf,pct_inf_lo,pct_inf_hi
2020-02-18,3.283273215869523e-6,0.005907427165759871,0.005907427165759871,NA,NA,415759,1.4208777598945233e-8,NA,NA
2020-02-19,2.7993167880749393e-5,0.014673712051341995,0.008766284885582124,NA,NA,415759,2.1085015322776233e-8,NA,NA
2020-02-20,1.0697910497005562e-4,0.027574751037156564,0.012901038985814567,NA,NA,415759,3.103008951294997e-8,NA,NA
2020-02-21,2.7022162578717996e-4,0.046428556755256756,0.018853805718100195,NA,NA,415759,4.534791963156587e-8,NA,NA
2020-02-22,5.335732396603115e-4,0.07381680097703305,0.027388244221776294,NA,NA,415759,6.587528886151904e-8,NA,NA
2020-02-23,9.058663011071489e-4,0.11338971463631667,0.03957291365928362,NA,NA,415759,9.518233798735234e-8,NA,NA
2020-02-24,0.00140276822111759,0.17028075750669144,0.056891042870374775,NA,NA,415759,1.3683658771157034e-7,NA,NA
2020-02-25,0.0020570366477406076,0.25167273682097635,0.0813919793142849,NA,NA,415759,1.9576720964377177e-7,NA,NA
2020-02-26,0.002925705219639518,0.36756410245806087,0.11589136563708453,NA,NA,415759,2.7874649890221146e-7,NA,NA
2020-02-27,0.00409740847003673,0.5317940374172996,0.16422993495923868,NA,NA,415759,3.950123387809733e-7,NA,NA
2020-02-28,0.0057024272846276335,0.7633977152036261,0.2316036777863265,NA,NA,415759,5.570623312696214e-7,NA,NA
2020-02-29,0.00792754527895345,1.088375314885651,0.32497759968202483,NA,NA,415759,7.816489833822595e-7,NA,NA
2020-03-01,0.011037659573282179,1.5419844158631129,0.45360910097746193,NA,NA,415759,1.0910385607466391e-6,NA,NA
2020-03-02,0.015406223426760086,2.1716749916030147,0.6296905757399017,NA,NA,415759,1.5145566920737777e-6,NA,NA
2020-03-03,0.021556926529397412,3.040790973879642,0.8691159822766273,NA,NA,415759,2.0904321548700747e-6,NA,NA
2020-03-04,0.030219364206097186,4.23316540799555,1.192374434115908,NA,NA,415759,2.867946175827602e-6,NA,NA
2020-03-05,0.04240157611114584,5.858723956190673,1.6255585481951231,NA,NA,415759,3.909857749790439e-6,NA,NA
2020-03-06,0.0594819746953236,8.060185383856279,2.201461427665606,NA,NA,415759,5.295042146208756e-6,NA,NA
2020-03-07,0.08332199794478935,11.020890192597399,2.96070480874112,NA,NA,415759,7.121204372583925e-6,NA,NA
2020-03-08,0.11639838753469339,14.973694924468573,3.9528047318711743,NA,NA,415759,9.507442368947333e-6,NA,NA
2020-03-09,0.16194981799889094,20.210737219980913,5.237042295512341,NA,NA,415759,1.2596341379290263e-5,NA,NA
2020-03-10,0.2241261978273661,27.093701770709174,6.882964550728259,NA,NA,415759,1.6555178723078176e-5,NA,NA
2020-03-11,0.3081200363432199,36.06411081050652,8.970409039797346,NA,NA,415759,2.1575982816481054e-5,NA,NA
2020-03-12,0.42025191401048256,47.652942656033794,11.588831845527274,NA,NA,415759,2.787391696999289e-5,NA,NA
2020-03-13,0.5680416460573788,62.488580124101944,14.835637468068148,NA,NA,415759,3.5683262342049475e-5,NA,NA
2020-03-14,0.7602992164367699,81.30189453184354,18.813314407741593,NA,NA,415759,4.5250528329492794e-5,NA,NA
2020-03-15,1.007165052866481,104.92710521652118,23.62521068467764,NA,NA,415759,5.6824291680222534e-5,NA,NA
2020-03-16,1.3200263740642921,134.29743639271376,29.37033117619259,NA,NA,415759,7.064268284316777e-5,NA,NA
2020-03-17,1.7112874606830992,170.43477707559686,36.1373406828831,NA,NA,415759,8.691896190553446e-5,NA,NA
2020-03-18,2.193982680875002,214.43241193704984,43.99763486145298,NA,NA,415759,1.058248525262303e-4,NA,NA
2020-03-19,2.781225045517849,267.43048047545466,52.9980685384048,NA,NA,415759,1.274730517881869e-4,NA,NA
2020-03-20,3.4854941499682317,330.584401114552,63.15392063909737,NA,NA,415759,1.519003091673238e-4,NA,NA
2020-03-21,4.317783810391266,405.02744317110705,74.44304205655502,NA,NA,415759,1.7905335075501676e-4,NA,NA
2020-03-22,5.286649822492102,491.8293975930687,86.80195442196161,NA,NA,415759,2.0877949586650346e-4,NA,NA
2020-03-23,6.397219975948729,591.9535460330975,100.12414844002883,NA,NA,415759,2.408225641297695e-4,NA,NA
2020-03-24,7.650247840935375,706.2147346902157,114.26118865711813,NA,NA,415759,2.748255327175554e-4,NA,NA
2020-03-25,9.04130439136959,835.2415897522319,129.02685506201627,NA,NA,415759,3.103404978894414e-4,NA,NA
2020-03-26,10.560203681760086,979.4448587211655,144.20326896893357,NA,NA,415759,3.468434092080594e-4,NA,NA
2020-03-27,12.19074768722481,1138.9932008028672,159.5483420817017,NA,NA,415759,3.8375198632309025e-4,NA,NA
2020-03-28,13.910850289208454,1313.7991873054661,174.805986502599,NA,NA,415759,4.204502764885403e-4,NA,NA
2020-03-29,15.693065953228283,1503.516880587376,189.71769328190982,NA,NA,415759,4.56316503748349e-4,NA,NA
2020-03-30,17.505511824602642,1707.5514337575228,204.0345531701468,NA,NA,415759,4.907519817253428e-4,NA,NA
2020-03-31,19.313136056335768,1925.078013011959,217.52657925443617,NA,NA,415759,5.232035367952015e-4,NA,NA
2020-04-01,21.07924930307215,2155.065442352543,229.98742934058373,NA,NA,415759,5.531748665466862e-4,NA,NA
2020-04-02,22.767202223963835,2396.3060370417934,241.2405946892506,NA,NA,415759,5.802414251748023e-4,NA,NA
2020-04-03,24.342072415589627,2647.450455597582,251.14441855578838,NA,NA,415759,6.040624942714129e-4,NA,NA
2020-04-04,25.772427541567925,2907.045761459247,259.5953058616651,NA,NA,415759,6.243889028539734e-4,NA,NA
2020-04-05,27.032321141095743,3173.5732608827384,266.5274994234913,NA,NA,415759,6.410624891427276e-4,NA,NA
